"pathway","pval","padj","NES"
"LEE_AGING_NEOCORTEX_UP",0.212,1,1.14371824580087
"WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION",0.285714285714286,1,1.14354663680738
"VERHAAK_AML_WITH_NPM1_MUTATED_UP",0.166015625,1,1.14259835201387
"WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE",0.277013752455796,1,1.14251880897738
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",0.286282306163022,1,1.1422473624995
"WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER",0.287968441814596,1,1.14132493342286
"PID_AP1_PATHWAY",0.230923694779116,1,1.1410705749259
"REACTOME_CELLULAR_HEXOSE_TRANSPORT",0.295634920634921,1,1.14091593051609
"SENESE_HDAC3_TARGETS_UP",0.078125,0.830092797171896,1.14056041799522
"SMID_BREAST_CANCER_NORMAL_LIKE_UP",0.0831826401446655,0.849418012391243,1.14002341036491
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.254032258064516,1,1.13986046843373
"ONDER_CDH1_SIGNALING_VIA_CTNNB1",0.21259842519685,1,1.13941431750682
"ZHAN_LATE_DIFFERENTIATION_GENES_UP",0.273809523809524,1,1.13900009078965
"TSAI_RESPONSE_TO_IONIZING_RADIATION",0.168986083499006,1,1.13892464638213
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",0.258585858585859,1,1.13891142152498
"LEE_LIVER_CANCER_DENA_DN",0.213709677419355,1,1.13867736572885
"WP_TAMOXIFEN_METABOLISM",0.286282306163022,1,1.13831532326273
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",0.268,1,1.13753274151551
"WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP",0.295634920634921,1,1.13720359420911
"WP_NEPHROGENESIS",0.293650793650794,1,1.13700774074202
"WP_EBOLA_VIRUS_INFECTION_IN_HOST",0.200385356454721,1,1.13671796716859
"WP_VITAMIN_D_RECEPTOR_PATHWAY",0.170588235294118,1,1.13596197027451
"AMIT_EGF_RESPONSE_240_MCF10A",0.296593186372746,1,1.13561894661915
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.170588235294118,1,1.13465224099975
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.272177419354839,1,1.13440155848239
"EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION",0.256147540983607,1,1.13223884548632
"WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA",0.232604373757455,1,1.13129608184695
"SUMI_HNF4A_TARGETS",0.272177419354839,1,1.13084505733101
"TSENG_IRS1_TARGETS_UP",0.215238095238095,1,1.12913886807471
"LEI_MYB_TARGETS",0.134751773049645,0.987467826595183,1.12833790036991
"WP_MONOAMINE_GPCRS",0.286290322580645,1,1.12822135623488
"GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP",0.177263969171484,1,1.12739926483285
"KIM_WT1_TARGETS_UP",0.173357664233577,1,1.12719803880645
"SENESE_HDAC1_TARGETS_UP",0.107017543859649,0.914074855034265,1.12633500170521
"BROWNE_HCMV_INFECTION_24HR_DN",0.188866799204771,1,1.12603651975371
"KEGG_STEROID_BIOSYNTHESIS",0.323412698412698,1,1.12586960189622
"KEGG_APOPTOSIS",0.23960396039604,1,1.12536128232979
"GUO_HEX_TARGETS_DN",0.270707070707071,1,1.12466243919063
"DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN",0.278330019880716,1,1.12437907168049
"ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE",0.240157480314961,1,1.12399823729454
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN",0.218323586744639,1,1.12340323415618
"BURTON_ADIPOGENESIS_5",0.241379310344828,1,1.12337610777335
"ZHANG_INTERFERON_RESPONSE",0.306163021868787,1,1.12309172289493
"WESTON_VEGFA_TARGETS_3HR",0.257028112449799,1,1.123074229909
"FOROUTAN_PRODRANK_TGFB_EMT_DN",0.242248062015504,1,1.12154419908743
"SCIBETTA_KDM5B_TARGETS_UP",0.30952380952381,1,1.120976453776
"REACTOME_XENOBIOTICS",0.304609218436874,1,1.1203004623194
"DANG_REGULATED_BY_MYC_DN",0.162162162162162,1,1.12016723511621
"REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",0.275510204081633,1,1.11953869703607
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.284274193548387,1,1.11926184528249
"SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP",0.284569138276553,1,1.11901017705981
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS",0.313609467455621,1,1.11840913629171
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0.301587301587302,1,1.11786402716677
"URS_ADIPOCYTE_DIFFERENTIATION_UP",0.274703557312253,1,1.11725023674514
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS",0.298039215686275,1,1.1171870270573
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN",0.283673469387755,1,1.1167575507928
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY",0.282565130260521,1,1.11631942403533
"REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION",0.282,1,1.11622507274864
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",0.256360078277886,1,1.11575524464249
"COWLING_MYCN_TARGETS",0.286290322580645,1,1.1155986879401
"LANDIS_BREAST_CANCER_PROGRESSION_UP",0.277432712215321,1,1.1148828353937
"ZHU_CMV_8_HR_DN",0.289738430583501,1,1.11458043394333
"DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP",0.316633266533066,1,1.11454585314823
"REACTOME_PYROPTOSIS",0.302186878727634,1,1.11440443487517
"ODONNELL_METASTASIS_DN",0.322200392927308,1,1.11319800241882
"REACTOME_ENDOGENOUS_STEROLS",0.311377245508982,1,1.11315050484751
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10",0.245967741935484,1,1.11292860339293
"WP_NAD_METABOLISM",0.323471400394477,1,1.11278362448504
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS",0.307539682539683,1,1.11188436226867
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP",0.149280575539568,1,1.11176323305312
"WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY",0.290581162324649,1,1.11165292567563
"BIOCARTA_HIVNEF_PATHWAY",0.297570850202429,1,1.11091231086592
"WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE",0.25844930417495,1,1.10980184638669
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII",0.345098039215686,1,1.10922918152376
"OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP",0.198905109489051,1,1.10892188634457
"WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP",0.181981981981982,1,1.10852081742626
"MEISSNER_NPC_HCP_WITH_H3K27ME3",0.268292682926829,1,1.10843174647809
"WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION",0.347058823529412,1,1.10772802064033
"WP_ENDOCHONDRAL_OSSIFICATION",0.294820717131474,1,1.10767930063965
"WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS",0.294820717131474,1,1.10767930063965
"NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON",0.331360946745562,1,1.10763062801029
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS",0.339285714285714,1,1.10609579666809
"LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK",0.339285714285714,1,1.10601708279396
"LEE_INTRATHYMIC_T_PROGENITOR",0.328031809145129,1,1.10530151210988
"LINDSTEDT_DENDRITIC_CELL_MATURATION_D",0.278118609406953,1,1.10519046241351
"TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP",0.265748031496063,1,1.10518602246264
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",0.32156862745098,1,1.10488212851529
"NGO_MALIGNANT_GLIOMA_1P_LOH",0.349019607843137,1,1.10405845680575
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN",0.184587813620072,1,1.10361327919425
"LU_TUMOR_ENDOTHELIAL_MARKERS_UP",0.328657314629259,1,1.10304274367877
"MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP",0.308467741935484,1,1.10293271274868
"MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED",0.333333333333333,1,1.10240679747451
"RODRIGUES_NTN1_AND_DCC_TARGETS",0.303030303030303,1,1.10166354071641
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",0.302,1,1.10155177259309
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23",0.345238095238095,1,1.10133233950601
"ALONSO_METASTASIS_UP",0.202312138728324,1,1.10112287420454
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA",0.157618213660245,1,1.10098454911225
"LIAN_LIPA_TARGETS_6M",0.282208588957055,1,1.10096555071313
"WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG",0.326043737574553,1,1.10046998229267
"LEE_AGING_CEREBELLUM_DN",0.290322580645161,1,1.1002690613907
"MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP",0.2321083172147,1,1.10018224022492
"WP_GLUCOCORTICOID_RECEPTOR_PATHWAY",0.294354838709677,1,1.09904715935346
"REACTOME_SIGNALING_BY_FGFR4",0.30241935483871,1,1.09888626119694
"SENESE_HDAC2_TARGETS_UP",0.265774378585086,1,1.09831490010746
"SIMBULAN_PARP1_TARGETS_DN",0.347222222222222,1,1.09825243159536
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3",0.332007952286282,1,1.09816617470251
"REACTOME_P75NTR_SIGNALS_VIA_NF_KB",0.339250493096647,1,1.09790021201762
"ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF",0.302845528455285,1,1.0976477744078
"WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER",0.3125,1,1.09737523463965
"SERVITJA_LIVER_HNF1A_TARGETS_DN",0.247081712062257,1,1.09697428752904
"PID_INTEGRIN_CS_PATHWAY",0.32258064516129,1,1.09651933231764
"PID_FGF_PATHWAY",0.311244979919679,1,1.09505561293134
"MAYBURD_RESPONSE_TO_L663536_UP",0.341269841269841,1,1.0947766346199
"POOLA_INVASIVE_BREAST_CANCER_UP",0.219600725952813,1,1.09198007767521
"DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN",0.288718929254302,1,1.09068596258317
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",0.343936381709742,1,1.09068262062401
"REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY",0.328629032258065,1,1.09060573825455
"MALONEY_RESPONSE_TO_17AAG_DN",0.315581854043393,1,1.09024739640877
"PROVENZANI_METASTASIS_DN",0.271317829457364,1,1.09022023518896
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM",0.357142857142857,1,1.08954554261541
"TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA",0.267716535433071,1,1.08943483319894
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",0.350701402805611,1,1.08882247805985
"LENAOUR_DENDRITIC_CELL_MATURATION_DN",0.290944123314065,1,1.08870808717912
"HARRIS_BRAIN_CANCER_PROGENITORS",0.318548387096774,1,1.08865154290594
"REACTOME_FLT3_SIGNALING_IN_DISEASE",0.33,1,1.08848882877014
"LANDIS_ERBB2_BREAST_TUMORS_324_DN",0.268389662027833,1,1.08838677641425
"MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3",0.336,1,1.0883169971328
"NATSUME_RESPONSE_TO_INTERFERON_BETA_DN",0.3125,1,1.08821470549535
"BILD_SRC_ONCOGENIC_SIGNATURE",0.294478527607362,1,1.08694694631139
"WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY",0.347912524850895,1,1.0866778011171
"SENESE_HDAC2_TARGETS_DN",0.286806883365201,1,1.08599407219868
"WANG_TARGETS_OF_MLL_CBP_FUSION_UP",0.321138211382114,1,1.08523593040999
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP",0.282945736434109,1,1.08488606731219
"PODAR_RESPONSE_TO_ADAPHOSTIN_DN",0.349900596421471,1,1.08426163572805
"CONRAD_STEM_CELL",0.328600405679513,1,1.08376486912574
"DELYS_THYROID_CANCER_UP",0.197898423817863,1,1.08262476544431
"BIOCARTA_TEL_PATHWAY",0.35515873015873,1,1.08234925340421
"GHO_ATF5_TARGETS_DN",0.355029585798817,1,1.0822665132671
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP",0.303326810176125,1,1.0821575125757
"BIOCARTA_EIF4_PATHWAY",0.353293413173653,1,1.08190186762257
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",0.312749003984064,1,1.08159662037007
"MACLACHLAN_BRCA1_TARGETS_UP",0.354901960784314,1,1.08030989127213
"FALVELLA_SMOKERS_WITH_LUNG_CANCER",0.323471400394477,1,1.08015815915879
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",0.355864811133201,1,1.08005175446278
"FERRANDO_LYL1_NEIGHBORS",0.362745098039216,1,1.07989985559389
"BIOCARTA_PPARA_PATHWAY",0.329979879275654,1,1.0798758473347
"JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN",0.362745098039216,1,1.07940799183863
"BILANGES_SERUM_SENSITIVE_GENES",0.294,1,1.07936929243229
"FIGUEROA_AML_METHYLATION_CLUSTER_1_UP",0.294346978557505,1,1.07849327451254
"CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP",0.361111111111111,1,1.07817285451948
"KEGG_MTOR_SIGNALING_PATHWAY",0.336016096579477,1,1.07786204926662
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN",0.310810810810811,1,1.07738711568178
"RASHI_RESPONSE_TO_IONIZING_RADIATION_4",0.33130081300813,1,1.07713576985563
"TERAO_AOX4_TARGETS_SKIN_DN",0.358823529411765,1,1.07646683578681
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN",0.281188118811881,1,1.07645725651508
"MISSIAGLIA_REGULATED_BY_METHYLATION_UP",0.301923076923077,1,1.07574790892553
"GUILLAUMOND_KLF10_TARGETS_DN",0.334677419354839,1,1.07481039830783
"BIOCARTA_CASPASE_PATHWAY",0.362745098039216,1,1.07466717612118
"TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN",0.359840954274354,1,1.07459262551223
"REACTOME_NICOTINATE_METABOLISM",0.365079365079365,1,1.07442784170166
"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN",0.247755834829443,1,1.07441956556864
"KRIEG_HYPOXIA_VIA_KDM3A",0.336693548387097,1,1.07426917299874
"PID_LYMPH_ANGIOGENESIS_PATHWAY",0.36779324055666,1,1.07396983678505
"HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2",0.362919132149901,1,1.07209838761309
"BOUDOUKHA_BOUND_BY_IGF2BP2",0.317307692307692,1,1.07123521504625
"WP_NRF2_PATHWAY",0.318785578747628,1,1.07089062957374
"TANG_SENESCENCE_TP53_TARGETS_UP",0.369047619047619,1,1.07058241265935
"SANA_RESPONSE_TO_IFNG_DN",0.293069306930693,1,1.07001052996367
"IBRAHIM_NRF2_DOWN",0.315581854043393,1,1.06982742039708
"WP_NEURAL_CREST_DIFFERENTIATION",0.307843137254902,1,1.06976588271188
"REACTOME_SYNTHESIS_OF_PC",0.342741935483871,1,1.06972682928561
"WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY",0.332053742802303,1,1.06967979166327
"BIOCARTA_NGF_PATHWAY",0.363817097415507,1,1.06939735991173
"WP_DNA_DAMAGE_RESPONSE",0.330645161290323,1,1.06937574667064
"WP_NRP1TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER",0.3582995951417,1,1.06923852728968
"WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS",0.365805168986084,1,1.06861546257146
"BIOCARTA_INTRINSIC_PATHWAY",0.374749498997996,1,1.06855642477828
"GEORGES_CELL_CYCLE_MIR192_TARGETS",0.346613545816733,1,1.0682159857947
"FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN",0.344064386317907,1,1.06810253732041
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN",0.329479768786127,1,1.06804153414335
"LUI_THYROID_CANCER_CLUSTER_4",0.376470588235294,1,1.06795874123902
"HOLLERN_SOLID_NODULAR_BREAST_TUMOR_DN",0.362903225806452,1,1.06730970170957
"CADWELL_ATG16L1_TARGETS_UP",0.297830374753452,1,1.06659860687535
"WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY",0.350806451612903,1,1.06572268934059
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL",0.369565217391304,1,1.06545666260169
"DALESSIO_TSA_RESPONSE",0.37843137254902,1,1.06528067888555
"SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN",0.37125748502994,1,1.06522306950678
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.351626016260163,1,1.06518910849563
"MARCHINI_TRABECTEDIN_RESISTANCE_DN",0.352459016393443,1,1.06464189337818
"KEGG_DILATED_CARDIOMYOPATHY",0.301775147928994,1,1.06446106323631
"MEBARKI_HCC_PROGENITOR_WNT_UP",0.295719844357977,1,1.0642684903842
"ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP",0.314563106796116,1,1.0641378695018
"DELACROIX_RARG_BOUND_MEF",0.274336283185841,1,1.06398003256998
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL",0.37843137254902,1,1.0635873527871
"KAN_RESPONSE_TO_ARSENIC_TRIOXIDE",0.317738791423002,1,1.06284764172697
"KORKOLA_TERATOMA_UP",0.384313725490196,1,1.06244593507413
"LINDGREN_BLADDER_CANCER_CLUSTER_2B",0.266429840142096,1,1.06236970798327
"HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP",0.28125,1,1.06228674310278
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",0.360887096774194,1,1.06171503858802
"WP_MITOCHONDRIAL_IMMUNE_RESPONSE_TO_SARSCOV2",0.379032258064516,1,1.06033621347134
"WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS",0.372781065088757,1,1.06017177897485
"HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN",0.372781065088757,1,1.05999864055607
"WENG_POR_TARGETS_LIVER_DN",0.390873015873016,1,1.05995870879442
"GENTILE_UV_RESPONSE_CLUSTER_D7",0.370741482965932,1,1.05941826071497
"REACTOME_SHC_MEDIATED_CASCADE_FGFR4",0.36779324055666,1,1.05939373745362
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.389662027833002,1,1.0590872709729
"REACTOME_PI_3K_CASCADE_FGFR2",0.382352941176471,1,1.0580435153057
"LEE_LIVER_CANCER_CIPROFIBRATE_DN",0.341513292433538,1,1.05790952898811
"BROWNE_HCMV_INFECTION_10HR_DN",0.368421052631579,1,1.05740114106591
"DAZARD_UV_RESPONSE_CLUSTER_G1",0.365853658536585,1,1.05723832893732
"REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",0.366935483870968,1,1.05701358334477
"WP_CARDIAC_PROGENITOR_DIFFERENTIATION",0.368209255533199,1,1.05636391785066
"LAMB_CCND1_TARGETS",0.396825396825397,1,1.05579246148294
"BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN",0.374749498997996,1,1.05570396799325
"BIOCARTA_INFLAM_PATHWAY",0.378698224852071,1,1.0552800185749
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",0.333333333333333,1,1.05515101466043
"WANG_CISPLATIN_RESPONSE_AND_XPC_UP",0.332046332046332,1,1.05502304445886
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN",0.346820809248555,1,1.05468069824329
"LENAOUR_DENDRITIC_CELL_MATURATION_UP",0.346007604562738,1,1.05394983931054
"SERVITJA_LIVER_HNF1A_TARGETS_UP",0.336520076481836,1,1.05315210022012
"HAN_SATB1_TARGETS_UP",0.266187050359712,1,1.05305074950088
"JEON_SMAD6_TARGETS_UP",0.392927308447937,1,1.05295042695122
"RODWELL_AGING_KIDNEY_UP",0.269503546099291,1,1.05290349155774
"PID_HIF2PATHWAY",0.377733598409543,1,1.05289485219425
"GENTILE_UV_HIGH_DOSE_UP",0.393280632411067,1,1.05254485054221
"BAELDE_DIABETIC_NEPHROPATHY_UP",0.336614173228346,1,1.05238000960236
"SIMBULAN_UV_RESPONSE_NORMAL_DN",0.388,1,1.05177260873106
"TRAYNOR_RETT_SYNDROM_UP",0.380761523046092,1,1.05153612553123
"SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP",0.283950617283951,1,1.05098263912375
"REACTOME_HYALURONAN_METABOLISM",0.392857142857143,1,1.05066790364723
"OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN",0.29695885509839,1,1.04994449170257
"BIOCARTA_DEATH_PATHWAY",0.391129032258065,1,1.04948730897095
"PIONTEK_PKD1_TARGETS_UP",0.381338742393509,1,1.04924573905896
"WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS",0.386,1,1.04900661048482
"WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II",0.352250489236791,1,1.04868464510023
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",0.353281853281853,1,1.04734551438295
"BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN",0.393145161290323,1,1.04703452517292
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2",0.4,1,1.04695160441748
"PID_ENDOTHELIN_PATHWAY",0.361660079051383,1,1.04677974295479
"HORIUCHI_WTAP_TARGETS_UP",0.313513513513514,1,1.04670049702364
"DELPUECH_FOXO3_TARGETS_UP",0.367588932806324,1,1.04571996453468
"FARMER_BREAST_CANCER_CLUSTER_3",0.388560157790927,1,1.04564233760292
"WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY",0.352140077821012,1,1.04495536992407
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING",0.405566600397614,1,1.04481859812412
"MARZEC_IL2_SIGNALING_UP",0.363288718929254,1,1.0443779816739
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP",0.356862745098039,1,1.04436444991046
"REACTOME_METABOLISM_OF_STEROID_HORMONES",0.379032258064516,1,1.04435510486259
"LIU_PROSTATE_CANCER_DN",0.285464098073555,1,1.04431309303595
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.366279069767442,1,1.04403979260413
"REACTOME_MITOPHAGY",0.394,1,1.04401094930802
"BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN",0.385093167701863,1,1.04371750171794
"REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY",0.412825651302605,1,1.04363541157374
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",0.390873015873016,1,1.04290066070839
"WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING",0.408730158730159,1,1.04234918696895
"KATSANOU_ELAVL1_TARGETS_DN",0.358527131782946,1,1.04142566609227
"SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN",0.39553752535497,1,1.04137597533653
"WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_UP",0.405882352941176,1,1.04111289620747
"PID_CMYB_PATHWAY",0.365805168986084,1,1.0410704058113
"DIRMEIER_LMP1_RESPONSE_EARLY",0.370143149284254,1,1.04027080825832
"KEGG_MELANOGENESIS",0.385796545105566,1,1.03830860168746
"REACTOME_DAP12_SIGNALING",0.407258064516129,1,1.03758223039118
"SESTO_RESPONSE_TO_UV_C1",0.384,1,1.03710206508663
"WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX",0.406746031746032,1,1.03670957464763
"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS",0.406746031746032,1,1.03640433651251
"WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY",0.406311637080868,1,1.03639242441698
"WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3",0.389328063241107,1,1.03630440974164
"SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN",0.402414486921529,1,1.03540185056977
"LIN_MELANOMA_COPY_NUMBER_DN",0.386178861788618,1,1.03517526529147
"HSIAO_LIVER_SPECIFIC_GENES",0.338208409506399,1,1.03474779919643
"WP_PROXIMAL_TUBULE_TRANSPORT",0.41046277665996,1,1.03423530686539
"SMID_BREAST_CANCER_LUMINAL_A_UP",0.380670611439842,1,1.03381339902061
"WP_BDNFTRKB_SIGNALING",0.399209486166008,1,1.03302864146538
"BILANGES_SERUM_SENSITIVE_VIA_TSC2",0.391129032258065,1,1.03217584308257
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.393145161290323,1,1.03158763796363
"XIE_ST_HSC_S1PR3_OE_UP",0.381422924901186,1,1.03128799416184
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY",0.401185770750988,1,1.0309871303518
"KIM_LIVER_CANCER_POOR_SURVIVAL_UP",0.41699604743083,1,1.03044944059434
"ZHENG_IL22_SIGNALING_DN",0.403651115618661,1,1.02972682887232
"BERENJENO_TRANSFORMED_BY_RHOA_DN",0.355595667870036,1,1.02873408996801
"LANDIS_ERBB2_BREAST_TUMORS_324_UP",0.391050583657588,1,1.0285341339147
"CHIN_BREAST_CANCER_COPY_NUMBER_UP",0.425149700598802,1,1.02820420180238
"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP",0.425490196078431,1,1.0278102993988
"WP_INTEGRATED_CANCER_PATHWAY",0.393509127789047,1,1.02761449688889
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",0.381226053639847,1,1.02757036111652
"REACTOME_GAB1_SIGNALOSOME",0.416173570019724,1,1.0275100386478
"RASHI_RESPONSE_TO_IONIZING_RADIATION_2",0.38728323699422,1,1.02738038572895
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS",0.38996138996139,1,1.02730745619164
"PID_FAS_PATHWAY",0.420841683366733,1,1.0270297378037
"WOTTON_RUNX_TARGETS_DN",0.425403225806452,1,1.02678469703034
"WP_REGULATION_OF_ACTIN_CYTOSKELETON",0.397614314115308,1,1.02586900691418
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN",0.395669291338583,1,1.02539979686624
"LI_LUNG_CANCER",0.424849699398798,1,1.0245058392615
